			Ts3c.txt
Benchmark Problem #3, Runup of Solitary Waves on a Vertical Wall, Case C
30 sec of data from 265 to 295 sec, Gages 4-10, Units = Meters

Time       G4_M        G5_M        G6_M        G7_M        G8_M        G9_M        G10_M
287.30    -0.002743    -0.003048    -0.004572    -0.002134    0.000000    -0.001524    -0.002134    
287.35    -0.003048    -0.002134    -0.005486    -0.000914    -0.002134    -0.001829    -0.002134   

287.40    -0.003048    -0.000914    -0.005182    -0.000305    -0.003353    -0.002134    -0.002134   

287.45    -0.002438    -0.000610    -0.003962    -0.000610    -0.003353    -0.001829    -0.002134   

287.50    -0.001829    -0.000610    -0.001829    -0.000305    -0.002438    -0.001219    -0.002134   

287.55    -0.000610    -0.000610    0.000305    0.000000    -0.000914    -0.000914    -0.001829    
287.60    -0.000305    -0.000610    0.001219    -0.000610    -0.000610    -0.001219    -0.001219    
287.65    0.000000    -0.000610    0.000914    -0.001219    -0.002438    -0.001829    -0.000914    
287.70    0.000000    -0.000610    0.000000    -0.002438    -0.004572    -0.001829    -0.000914    
287.75    -0.000305    -0.000305    -0.001219    -0.004267    -0.005182    -0.000914    -0.000914   

287.80    -0.000914    0.000000    -0.002134    -0.005182    -0.004572    -0.000305    -0.000914    
287.85    -0.001524    0.000305    -0.002743    -0.004877    -0.003048    -0.000914    -0.001219    
287.90    -0.002134    0.000305    -0.003048    -0.003658    -0.002743    -0.002438    -0.001219    
287.95    -0.002134    0.000305    -0.003658    -0.001829    -0.002743    -0.002743    -0.000914    
288.00    -0.002134    0.000000    -0.003962    -0.000305    -0.002438    -0.001524    -0.000914    
288.05    -0.001829    0.000305    -0.003962    0.000610    -0.001829    0.000305    -0.000914    
288.10    -0.000914    0.000305    -0.003658    0.000305    -0.001219    0.001524    -0.000914    
288.15    0.000000    0.000610    -0.002743    -0.000914    -0.000305    0.000610    -0.000914    
288.20    0.000914    0.001219    -0.001829    -0.002134    0.000610    -0.000914    -0.000610    
288.25    0.001524    0.001829    -0.001219    -0.002438    0.001524    -0.002134    -0.000610    
288.30    0.001524    0.002134    -0.000914    -0.001829    0.002134    -0.002743    -0.000914    
288.35    0.001524    0.002438    -0.000914    -0.000610    0.001524    -0.002743    -0.001219    
288.40    0.001524    0.002134    -0.001219    0.000305    -0.000610    -0.002743    -0.001219    
288.45    0.001219    0.001524    -0.001219    0.000914    -0.003048    -0.002438    -0.000914    
288.50    0.000914    0.000305    -0.001524    -0.000305    -0.004572    -0.002438    -0.000610    
288.55    0.000914    -0.000914    -0.001219    -0.002134    -0.004572    -0.002438    -0.000610    
288.60    0.001219    -0.001219    -0.001524    -0.003353    -0.004267    -0.001219    -0.000610    
288.65    0.001524    -0.001219    -0.001524    -0.003658    -0.003658    0.000610    -0.000305    
288.70    0.001524    -0.000914    -0.001829    -0.003353    -0.002743    0.002134    -0.000305    
288.75    0.001524    -0.000610    -0.001829    -0.003048    -0.002134    0.002438    -0.000305    
288.80    0.001524    0.000000    -0.001829    -0.003353    -0.002134    0.001219    -0.000305    
288.85    0.001524    0.000000    -0.001829    -0.003353    -0.002134    0.000305    -0.000610    
288.90    0.001524    -0.000305    -0.001524    -0.003048    -0.001829    -0.000305    -0.000610    
288.95    0.001524    -0.000610    -0.001524    -0.001829    -0.000914    -0.000914    -0.000610    
289.00    0.001524    -0.001219    -0.001524    -0.000914    0.000305    -0.000914    -0.000305    
289.05    0.001219    -0.001524    -0.001524    -0.000914    0.001219    -0.000914    0.000305    
289.10    0.000914    -0.001829    -0.001219    -0.001219    0.001524    -0.000914    0.000305    
289.15    0.000305    -0.001829    -0.000610    -0.001524    0.000610    -0.000914    0.000305    
289.20    0.000305    -0.001524    0.000610    -0.001829    -0.000305    -0.001219    -0.000610    
289.25    0.000000    -0.001524    0.000914    -0.002438    -0.001219    -0.001524    -0.001219    
289.30    -0.000305    -0.001219    0.000305    -0.003353    -0.001524    -0.001829    -0.001219    
289.35    -0.000610    -0.000914    -0.001524    -0.003353    -0.001829    -0.001829    -0.000305   

289.40    -0.000610    -0.000914    -0.003658    -0.002743    -0.001524    -0.001524    0.000305    
289.45    -0.000914    -0.001219    -0.005486    -0.002134    -0.001219    -0.001829    0.000610    
289.50    -0.000610    -0.001219    -0.006096    -0.001829    -0.001829    -0.001829    0.000305    
289.55    -0.000610    -0.000914    -0.005182    -0.001829    -0.003048    -0.000914    0.000305    
289.60    -0.000305    -0.000305    -0.003048    -0.001524    -0.004877    0.000610    0.000305    
289.65    -0.000305    0.000000    -0.000610    -0.000914    -0.004877    0.001829    0.000305    
289.70    -0.000305    0.000000    0.001219    -0.000305    -0.002743    0.002134    -0.000305    
289.75    -0.000305    0.000000    0.001829    0.000610    0.000000    0.001829    -0.000914    
289.80    -0.000914    -0.000305    0.000914    0.001524    0.001219    0.001524    -0.000610    
289.85    -0.000914    -0.000610    -0.000610    0.001524    0.000914    0.000914    -0.000610    
289.90    -0.000914    -0.001219    -0.002134    0.000305    -0.000610    0.000305    -0.000305    
289.95    -0.000610    -0.001829    -0.003658    -0.001829    -0.001524    -0.000914    -0.000305   

290.00    -0.000305    -0.002134    -0.003962    -0.003048    -0.001524    -0.001829    -0.000305   

290.05    0.000305    -0.001524    -0.003353    -0.003353    -0.000610    -0.002134    -0.000305    
290.10    0.000610    -0.000610    -0.002134    -0.003353    0.000305    -0.002438    0.000000    
290.15    0.000610    0.000305    -0.000914    -0.003048    0.000000    -0.002743    0.000000    
290.20    0.000610    0.000914    -0.000305    -0.003048    -0.001524    -0.002743    0.000000    
290.25    0.000305    0.001219    -0.000305    -0.002743    -0.002743    -0.001524    0.000305    
290.30    0.000305    0.001219    -0.000610    -0.001829    -0.003048    0.000305    0.000610    
290.35    -0.000305    0.000610    -0.001219    -0.001524    -0.002134    0.001524    0.000610    
290.40    -0.000305    0.000305    -0.001524    -0.000914    -0.000305    0.001829    0.000305    
290.45    -0.000610    0.000000    -0.001524    -0.000610    0.000610    0.001219    -0.000305    
290.50    -0.000610    -0.000305    -0.001524    -0.000305    0.000914    0.001219    -0.000610    
290.55    -0.000610    -0.000305    -0.001829    -0.000305    0.000610    0.001829    -0.000914    
290.60    -0.000305    -0.000305    -0.002134    -0.000305    0.000000    0.002743    -0.000914    
290.65    -0.000305    0.000305    -0.001829    -0.000610    -0.001524    0.002438    -0.000610    
290.70    0.000610    0.000914    -0.001524    -0.000610    -0.002743    0.000610    -0.000305    
290.75    0.000914    0.001219    -0.001524    -0.000610    -0.003048    -0.000914    0.000000    
290.80    0.001219    0.001524    -0.002134    -0.000305    -0.001829    -0.001829    0.000000    
290.85    0.000914    0.001219    -0.002743    -0.000610    -0.000305    -0.001524    0.000305    
290.90    0.000610    0.000610    -0.003658    -0.001524    0.000305    -0.000914    0.000305    
290.95    0.000305    0.000000    -0.003962    -0.002438    -0.000610    -0.000914    0.000305    
291.00    0.000000    -0.000610    -0.003962    -0.002743    -0.001829    -0.001524    0.000305    
291.05    0.000000    -0.000610    -0.003353    -0.002134    -0.002134    -0.002134    0.000305    
291.10    0.000610    -0.000610    -0.001829    -0.001829    -0.001524    -0.001829    0.000305    
291.15    0.000914    -0.000610    -0.000305    -0.002438    -0.000305    -0.001219    0.000305    
291.20    0.001219    -0.000305    0.001219    -0.003048    0.000914    -0.000305    0.000305    
291.25    0.001219    -0.000305    0.001524    -0.002743    0.001829    0.000914    0.000000    
291.30    0.000914    -0.000305    0.000610    -0.001219    0.001524    0.002134    0.000000    
291.35    0.000914    -0.000610    -0.000610    0.000610    0.000305    0.002438    0.000000    
291.40    0.000305    -0.000305    -0.001524    0.001524    -0.001219    0.002743    0.000000    
291.45    0.000305    -0.000305    -0.002438    0.000914    -0.001524    0.003048    -0.000305    
291.50    -0.000305    -0.000305    -0.002743    -0.000914    -0.001219    0.002743    -0.000610    
291.55    -0.000610    -0.000305    -0.002438    -0.002743    -0.000610    0.001524    -0.000610    
291.60    -0.000610    -0.000305    -0.001219    -0.003353    0.000000    0.000305    -0.000305    
291.65    -0.000610    -0.000305    -0.000305    -0.002743    0.000000    -0.001219    0.000000    
291.70    -0.000305    -0.000610    0.000610    -0.001829    -0.001219    -0.002134    0.000914    
291.75    -0.000305    -0.000610    0.000914    -0.000914    -0.003048    -0.003048    0.001524    
291.80    -0.000305    -0.000610    0.001524    0.000000    -0.004267    -0.003658    0.001524    
291.85    0.000000    -0.000610    0.001524    0.000610    -0.003658    -0.003353    0.000914    
291.90    0.000305    0.000000    0.000914    0.000914    -0.001524    -0.002743    0.000610    
291.95    0.000000    0.000305    -0.000305    0.001219    0.001219    -0.001219    0.000610    
292.00    0.000000    0.000610    -0.001524    0.000914    0.003353    0.000610    0.000914    
292.05    -0.000305    0.000914    -0.002743    0.000610    0.003353    0.002134    0.000914    
292.10    -0.000305    0.000610    -0.003353    -0.000610    0.001829    0.003048    0.000914    
292.15    -0.000305    0.000610    -0.003353    -0.001829    0.000000    0.002743    0.000914    
292.20    -0.000305    0.000305    -0.003048    -0.002743    0.000000    0.002134    0.000000    
292.25    -0.000305    -0.000305    -0.001829    -0.003353    0.000610    0.001524    -0.000610    
292.30    0.000000    -0.000914    -0.000305    -0.003353    0.001219    0.001524    -0.000914    
292.35    0.000305    -0.000914    0.001219    -0.002743    0.000305    0.001829    -0.000914    
292.40    0.000305    -0.000914    0.001829    -0.002134    -0.002134    0.001524    -0.000610    
292.45    0.000610    -0.000610    0.001524    -0.000914    -0.004267    0.000305    -0.000305    
292.50    0.000610    -0.000305    0.000914    0.000000    -0.004877    -0.001524    0.000305    
292.55    0.000914    0.000000    0.000000    0.000914    -0.003658    -0.002743    0.001219    
292.60    0.000914    0.000000    -0.001219    0.001524    -0.002134    -0.002743    0.001524    
292.65    0.000914    0.000000    -0.002134    0.001524    0.000000    -0.002134    0.001524    
292.70    0.000610    -0.000305    -0.001829    0.001524    0.001219    -0.000914    0.001524    
292.75    0.000305    -0.000305    -0.000610    0.001219    0.001829    0.000305    0.001524    
292.80    -0.000305    -0.000610    0.000305    0.000305    0.001524    0.000305    0.001524    
292.85    -0.000305    -0.000914    0.000914    -0.001219    0.000914    0.000610    0.001219    
292.90    -0.000305    -0.000914    0.000610    -0.002134    0.000305    0.001219    0.000000    
292.95    0.000000    -0.000610    0.000305    -0.001829    0.000610    0.002134    -0.001219    
293.00    0.000610    -0.000305    0.000000    -0.000914    0.001219    0.002743    -0.001524    
293.05    0.000610    0.000305    -0.000610    -0.000305    0.000914    0.003048    -0.001524    
293.10    0.000610    0.000914    -0.001219    -0.000305    0.000610    0.002743    -0.000914    
293.15    0.000305    0.001219    -0.001524    -0.000610    -0.000914    0.001829    0.000000    
293.20    0.000000    0.001219    -0.001829    -0.001219    -0.002438    0.000914    0.000305    
293.25    -0.000305    0.000914    -0.001524    -0.001219    -0.003048    -0.000305    0.000610    
293.30    -0.000610    0.000914    -0.000914    -0.000914    -0.003048    -0.000914    0.001219    
293.35    -0.000305    0.000610    -0.000610    -0.000305    -0.002438    -0.001219    0.001829    
293.40    -0.000305    0.000914    -0.000610    0.000305    -0.001829    -0.002438    0.001829    
293.45    0.000000    0.000914    -0.000914    0.000914    -0.000914    -0.003048    0.001524    
293.50    0.000000    0.000914    -0.001219    0.001219    0.000000    -0.002743    0.000914    
293.55    0.000305    0.000914    -0.000610    0.001829    0.000305    -0.001219    0.000610    
293.60    0.000914    0.000914    0.000305    0.002743    0.000305    0.000610    0.000305    
293.65    0.000914    0.000914    0.000914    0.003048    0.000610    0.001829    0.000305    
293.70    0.001219    0.000914    0.001219    0.001829    0.000914    0.002134    0.000305    
293.75    0.001219    0.000914    0.001524    -0.000914    0.001524    0.002438    0.000000    
293.80    0.000914    0.000914    0.001524    -0.002743    0.002743    0.002743    0.000000    
293.85    0.000305    0.000914    0.000914    -0.003353    0.002134    0.002743    -0.000305    
293.90    0.000000    0.000610    0.000610    -0.002438    0.000610    0.002438    -0.000305    
293.95    0.000000    0.000305    0.000000    -0.000610    -0.001219    0.001524    -0.000305    
294.00    0.000305    -0.000305    -0.000610    0.000610    -0.002743    0.000610    0.000000    
294.05    0.000914    -0.000610    -0.000914    0.001219    -0.003048    -0.000610    0.000610    
294.10    0.001524    -0.000610    -0.001829    0.001524    -0.002134    -0.001524    0.000914    
294.15    0.001524    -0.000610    -0.002438    0.001219    -0.000914    -0.002438    0.000914    
294.20    0.001524    -0.000305    -0.002438    0.000914    0.000305    -0.002743    0.001219    
294.25    0.001219    0.000305    -0.001829    0.000000    0.000610    -0.002134    0.001219    
294.30    0.000610    0.001524    -0.000610    -0.000305    0.000610    -0.000914    0.001219    
294.35    0.000000    0.001524    0.000914    -0.000305    0.000000    0.000305    0.001219    
294.40    -0.000610    0.001524    0.001829    0.000000    0.000305    0.001524    0.001219    
294.45    -0.000610    0.000914    0.002134    0.000000    0.000914    0.002134    0.001219    
294.50    -0.000305    0.000305    0.001829    0.000000    0.001524    0.002438    0.000914    
294.55    -0.000305    0.000000    0.000914    0.000610    0.001219    0.002134    0.000305    
294.60    0.000305    0.000000    0.000000    0.001524    0.000914    0.001524    -0.000914    
294.65    0.000914    0.000000    -0.000914    0.001829    0.000305    0.001219    -0.001524    
294.70    0.000914    0.000305    -0.000914    0.002438    0.000000    0.000914    -0.001829    
294.75    0.000914    0.000914    0.000000    0.001829    -0.000305    0.000610    -0.001219    
294.80    0.000914    0.001219    0.000914    0.000914    -0.000305    0.000305    0.000000    
294.85    0.000610    0.001219    0.001524    -0.000305    -0.000305    -0.000305    0.001524    
294.90    0.000305    0.001219    0.001829    -0.001524    0.000305    -0.000914    0.002134    
294.95    0.000305    0.000914    0.001219    -0.002438    0.001219    -0.001219    0.002134    
295.00    0.000305    0.000000    0.000610    -0.003048    0.001524    -0.001219    0.002134    
