				Ts3a.txt
Tsunami Benchmark Problem #3, Runup of Solitary Waves on a Vertical Wall, Case A

30 sec of data from 265 to 295 sec, Gages 4-10, Units = Meters

Time       G4_M         G5_M        G6_M         G7_M         G8_M         G9_M        G10_M
283.50    -0.000305    -0.000305    0.000000    0.008839    0.000914    -0.001524    0.000000    
283.55    -0.000305    -0.000305    0.000305    0.008534    0.000610    -0.001524    0.000000    
283.60    -0.000305    -0.000305    0.000305    0.007620    0.000610    -0.001219    0.000000    
283.65    -0.000305    -0.000305    0.000610    0.007010    0.000305    -0.001219    0.000000    
283.70    -0.000305    -0.000305    0.000610    0.006096    0.000000    -0.001219    0.000000    
283.75    -0.000305    -0.000305    0.000914    0.005486    -0.000305    -0.001219    0.000000    
283.80    -0.000305    -0.000610    0.000914    0.004877    -0.000610    -0.001219    0.000000    
283.85    -0.000305    -0.000610    0.000914    0.004267    -0.000914    -0.001219    0.000000    
283.90    -0.000305    -0.000305    0.001219    0.003962    -0.000914    -0.001219    0.000000    
283.95    -0.000305    -0.000305    0.001219    0.003962    -0.000914    -0.001219    0.000000    
284.00    -0.000305    -0.000610    0.001524    0.003658    -0.000914    -0.001219    0.000000    
284.05    -0.000305    -0.000305    0.001524    0.003658    -0.000914    -0.001219    0.000000    
284.10    -0.000305    -0.000305    0.001829    0.003353    -0.001219    -0.001219    0.000000    
284.15    -0.000305    -0.000610    0.001829    0.003353    -0.001219    -0.001219    0.000000    
284.20    -0.000305    -0.000305    0.001829    0.003353    -0.001524    -0.001219    0.000000    
284.25    -0.000305    -0.000610    0.002134    0.003048    -0.001524    -0.001219    0.000000    
284.30    -0.000305    -0.000305    0.002438    0.003048    -0.001524    -0.001219    -0.000305    
284.35    -0.000305    -0.000305    0.002743    0.002743    -0.001829    -0.001524    -0.000305    
284.40    -0.000305    -0.000305    0.003048    0.002438    -0.001829    -0.001524    -0.000305    
284.45    -0.000305    -0.000305    0.003353    0.002134    -0.001829    -0.001219    -0.000305    
284.50    -0.000305    -0.000305    0.003658    0.001829    -0.001829    -0.001524    -0.000305    
284.55    -0.000305    -0.000305    0.004267    0.001219    -0.001524    -0.001524    -0.000305    
284.60    -0.000305    -0.000305    0.004572    0.000914    -0.001829    -0.001219    -0.000305    
284.65    -0.000305    -0.000305    0.005182    0.000610    -0.001829    -0.001219    -0.000305    
284.70    -0.000305    -0.000305    0.005486    0.000305    -0.001829    -0.001524    -0.000305    
284.75    -0.000305    -0.000305    0.006096    0.000305    -0.001829    -0.001524    -0.000305    
284.80    -0.000305    -0.000305    0.006706    0.000000    -0.001829    -0.001219    -0.000305    
284.85    -0.000305    -0.000305    0.007010    0.000000    -0.001829    -0.001524    -0.000305    
284.90    -0.000305    -0.000305    0.007315    -0.000305    -0.001829    -0.001524    -0.000610    
284.95    -0.000305    -0.000305    0.007925    -0.000305    -0.001829    -0.001219    -0.000610    
285.00    -0.000305    -0.000305    0.008230    -0.000305    -0.001829    -0.001524    -0.000610    
285.05    -0.000305    -0.000305    0.008534    -0.000305    -0.001829    -0.001524    -0.000305    
285.10    -0.000305    -0.000305    0.008534    -0.000610    -0.001524    -0.001219    -0.000305    
285.15    -0.000305    -0.000305    0.008534    -0.000610    -0.001524    -0.001524    -0.000305    
285.20    -0.000305    0.000000    0.008534    -0.000914    -0.001524    -0.001524    -0.000305    
285.25    -0.000305    0.000000    0.008534    -0.000914    -0.001524    -0.001524    -0.000305    
285.30    -0.000305    0.000000    0.008230    -0.001219    -0.001524    -0.001829    -0.000305    
285.35    -0.000305    0.000305    0.007925    -0.001524    -0.001524    -0.001829    -0.000610    
285.40    -0.000305    0.000305    0.007010    -0.001524    -0.001524    -0.001829    -0.000610    
285.45    -0.000305    0.000305    0.006401    -0.001829    -0.001524    -0.001829    -0.000610    
285.50    -0.000305    0.000305    0.005791    -0.002134    -0.001524    -0.001829    -0.000610    
285.55    -0.000305    0.000610    0.004877    -0.002134    -0.001524    -0.001829    -0.000610    
285.60    -0.000305    0.000610    0.004267    -0.002134    -0.001524    -0.001829    -0.000610    
285.65    -0.000305    0.000914    0.003962    -0.002134    -0.001524    -0.001829    -0.000610    
285.70    -0.000305    0.000914    0.003658    -0.002134    -0.001524    -0.001829    -0.000610    
285.75    -0.000305    0.000914    0.003353    -0.002134    -0.001524    -0.001829    -0.000610    
285.80    -0.000305    0.001219    0.003353    -0.002134    -0.001524    -0.001829    -0.000610    
285.85    -0.000305    0.001524    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
285.90    -0.000305    0.001524    0.003048    -0.002134    -0.001524    -0.001524    -0.000610    
285.95    -0.000305    0.002134    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
286.00    -0.000305    0.002134    0.003048    -0.002134    -0.001524    -0.001524    -0.000610    
286.05    -0.000305    0.002743    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
286.10    -0.000305    0.003048    0.003048    -0.002438    -0.001524    -0.001829    -0.000610    
286.15    -0.000305    0.003353    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
286.20    -0.000305    0.003658    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
286.25    -0.000305    0.004267    0.003048    -0.002134    -0.001524    -0.001829    -0.000610    
286.30    0.000000    0.004572    0.002743    -0.002134    -0.001524    -0.001829    -0.000610    
286.35    0.000000    0.005182    0.002438    -0.002134    -0.001524    -0.001829    -0.000610    
286.40    0.000000    0.005791    0.002134    -0.002134    -0.001524    -0.001829    -0.000610    
286.45    0.000000    0.006096    0.001829    -0.002134    -0.001524    -0.001829    -0.000610    
286.50    0.000000    0.006706    0.001524    -0.002134    -0.001524    -0.001829    -0.000610    
286.55    0.000000    0.007010    0.001219    -0.002134    -0.001524    -0.001829    -0.000610    
286.60    0.000000    0.007620    0.000914    -0.002134    -0.001524    -0.001829    -0.000610    
286.65    0.000000    0.007620    0.000610    -0.002134    -0.001524    -0.001829    -0.000610    
286.70    0.000000    0.007925    0.000305    -0.002134    -0.001524    -0.001829    -0.000610    
286.75    0.000000    0.007925    0.000305    -0.002134    -0.001524    -0.001829    -0.000610    
286.80    0.000000    0.007925    0.000305    -0.002134    -0.001524    -0.001829    -0.000610    
286.85    0.000000    0.007925    0.000000    -0.002134    -0.001524    -0.001829    -0.000610    
286.90    0.000305    0.007925    0.000000    -0.001829    -0.001524    -0.001829    -0.000610    
286.95    0.000305    0.007620    0.000000    -0.002134    -0.001829    -0.001829    -0.000914    
287.00    0.000305    0.007315    -0.000305    -0.002134    -0.001829    -0.001829    -0.000914    
287.05    0.000305    0.006706    -0.000305    -0.002134    -0.001829    -0.001829    -0.000914    
287.10    0.000305    0.006096    -0.000305    -0.002134    -0.001524    -0.001829    -0.000914    
287.15    0.000305    0.005486    -0.000305    -0.002134    -0.001829    -0.001829    -0.000914    
287.20    0.000305    0.004572    -0.000305    -0.002134    -0.001524    -0.001829    -0.000914    
287.25    0.000305    0.003962    -0.000305    -0.002134    -0.001524    -0.001829    -0.000914    
287.30    0.000610    0.003353    -0.000610    -0.002134    -0.001524    -0.001829    -0.000914    
287.35    0.000610    0.003048    -0.000610    -0.002134    -0.001524    -0.001829    -0.000914    
287.40    0.000610    0.002743    -0.000914    -0.002134    -0.001524    -0.001829    -0.000914    
287.45    0.000610    0.002438    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
287.50    0.000914    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
287.55    0.001219    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.60    0.001219    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.65    0.001829    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.70    0.002134    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.75    0.002438    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.80    0.002743    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.85    0.003048    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.90    0.003658    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000610    
287.95    0.003962    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.00    0.004572    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.05    0.005182    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.10    0.005486    0.002134    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.15    0.006096    0.001829    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.20    0.006401    0.001524    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.25    0.007010    0.001219    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.30    0.007315    0.000914    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.35    0.007315    0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.40    0.007620    0.000305    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.45    0.007620    0.000305    -0.001219    -0.002134    -0.001829    -0.001829    -0.000914    
288.50    0.007315    0.000000    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.55    0.007315    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.60    0.007315    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.65    0.007010    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.70    0.006706    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.75    0.006401    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.80    0.005791    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
288.85    0.005182    -0.000305    -0.000610    -0.002134    -0.001829    -0.001829    -0.000610    
288.90    0.004572    -0.000305    -0.000610    -0.002134    -0.001829    -0.001829    -0.000610    
288.95    0.003962    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.00    0.003353    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.05    0.003048    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.10    0.002438    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.15    0.002134    -0.000305    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.20    0.001829    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.25    0.001524    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.30    0.001524    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.35    0.001524    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.40    0.001524    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.45    0.001524    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
289.50    0.001829    -0.000914    -0.000610    -0.002134    -0.001829    -0.001829    -0.000610    
289.55    0.001829    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.60    0.002134    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.65    0.002134    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.70    0.002134    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.75    0.002134    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
289.80    0.002134    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610    
289.85    0.002134    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000914    
289.90    0.001829    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610    
289.95    0.001829    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610    
290.00    0.001524    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
290.05    0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
290.10    0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610    
290.15    0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
290.20    0.000305    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
290.25    0.000000    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914    
290.30    -0.000305    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.35    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.40    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.45    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.50    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.55    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.60    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.65    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.70    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.75    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

290.80    -0.000610    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

290.85    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

290.90    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

290.95    -0.000610    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.00    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.05    -0.000610    -0.000610    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

291.10    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000914   

291.15    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.20    -0.000610    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.25    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.30    -0.000914    -0.000914    -0.000914    -0.001829    -0.001829    -0.001829    -0.000610   

291.35    -0.000914    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.40    -0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.45    -0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.50    -0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.55    -0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.60    -0.001219    -0.000914    -0.000914    -0.002134    -0.001829    -0.001829    -0.000610   

291.65    -0.000914    -0.000610    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.70    -0.000914    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.75    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.80    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.85    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.90    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

291.95    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.00    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.05    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.10    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.15    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.20    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.25    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.30    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.35    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.40    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.45    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001829    -0.000610   

292.50    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.55    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.60    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.65    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001829    -0.000610   

292.70    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001829    -0.000610   

292.75    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001829    -0.000610   

292.80    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.85    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.90    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001829    -0.000610   

292.95    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000610   

293.00    -0.000305    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000610   

293.05    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000610   

293.10    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000305   

293.15    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000305   

293.20    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001524    -0.000305   

293.25    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001524    -0.000305   

293.30    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.35    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.40    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.45    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.50    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001524    -0.000305   

293.55    -0.000610    -0.000914    -0.000914    -0.001524    -0.001524    -0.001219    -0.000305   

293.60    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.65    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001524    -0.000305   

293.70    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.75    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.80    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.85    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001219    -0.000305   

293.90    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

293.95    -0.000610    -0.000914    -0.000914    -0.002134    -0.001524    -0.001219    -0.000305   

294.00    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

294.05    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

294.10    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

294.15    -0.000610    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

294.20    -0.000914    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.25    -0.000914    -0.000914    -0.000914    -0.001829    -0.001524    -0.001219    -0.000305   

294.30    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.35    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001524    -0.000305   

294.40    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.45    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.50    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.55    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.60    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.65    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.70    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    -0.000305   

294.75    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
294.80    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
294.85    -0.000610    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
294.90    -0.000914    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
294.95    -0.000914    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
295.00    -0.000914    -0.000914    -0.000914    -0.001829    -0.001219    -0.001219    0.000000    
