# gauge_id= 2 location=( -0.9471000000E+02  0.2928000000E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.1338052E+06  0.4649599E+01 -0.6984192E-01 -0.6987271E-01 -0.4146974E-01 -0.3874883E+00 -0.4368324E+00  0.1012434E+06
   01 -0.1334971E+06  0.4650673E+01 -0.6905126E-01 -0.5566658E-01 -0.4039590E-01 -0.4018461E+00 -0.4522850E+00  0.1012414E+06
   01 -0.1331890E+06  0.4651906E+01 -0.6805576E-01 -0.4024248E-01 -0.3916296E-01 -0.4166542E+00 -0.4681946E+00  0.1012392E+06
   01 -0.1328810E+06  0.4653188E+01 -0.6683763E-01 -0.2526266E-01 -0.3788097E-01 -0.4318731E+00 -0.4846061E+00  0.1012371E+06
   01 -0.1325729E+06  0.4654459E+01 -0.6541402E-01 -0.1155226E-01 -0.3660965E-01 -0.4476066E+00 -0.5015435E+00  0.1012349E+06
   01 -0.1322648E+06  0.4655704E+01 -0.6382195E-01  0.5793655E-03 -0.3536514E-01 -0.4638700E+00 -0.5190211E+00  0.1012326E+06
   01 -0.1319567E+06  0.4656902E+01 -0.6211205E-01  0.1070161E-01 -0.3416722E-01 -0.4806787E+00 -0.5370534E+00  0.1012303E+06
   01 -0.1316486E+06  0.4658039E+01 -0.6034043E-01  0.1878482E-01 -0.3302996E-01 -0.4980484E+00 -0.5556552E+00  0.1012279E+06
   01 -0.1313405E+06  0.4659173E+01 -0.5854614E-01  0.2585769E-01 -0.3189612E-01 -0.5159954E+00 -0.5748412E+00  0.1012254E+06
   01 -0.1310324E+06  0.4660294E+01 -0.5675688E-01  0.3187848E-01 -0.3077444E-01 -0.5345359E+00 -0.5946268E+00  0.1012228E+06
   01 -0.1307243E+06  0.4661404E+01 -0.5500031E-01  0.3693555E-01 -0.2966505E-01 -0.5536868E+00 -0.6150274E+00  0.1012202E+06
   01 -0.1304162E+06  0.4662507E+01 -0.5329987E-01  0.4119561E-01 -0.2856216E-01 -0.5734650E+00 -0.6360584E+00  0.1012174E+06
   01 -0.1301081E+06  0.4663610E+01 -0.5167321E-01  0.4483233E-01 -0.2745840E-01 -0.5938879E+00 -0.6577358E+00  0.1012146E+06
   01 -0.1298000E+06  0.4664721E+01 -0.5013332E-01  0.4798419E-01 -0.2634771E-01 -0.6149729E+00 -0.6800755E+00  0.1012117E+06
   01 -0.1294919E+06  0.4665843E+01 -0.4868976E-01  0.5074777E-01 -0.2522593E-01 -0.6367382E+00 -0.7030936E+00  0.1012087E+06
   01 -0.1291838E+06  0.4666979E+01 -0.4734869E-01  0.5319668E-01 -0.2408997E-01 -0.6592017E+00 -0.7268065E+00  0.1012056E+06
   01 -0.1288757E+06  0.4668133E+01 -0.4611353E-01  0.5542207E-01 -0.2293529E-01 -0.6823820E+00 -0.7512306E+00  0.1012024E+06
   01 -0.1285676E+06  0.4669317E+01 -0.4498304E-01  0.5759205E-01 -0.2175181E-01 -0.7062977E+00 -0.7763826E+00  0.1011991E+06
   01 -0.1282595E+06  0.4670543E+01 -0.4394839E-01  0.5991453E-01 -0.2052531E-01 -0.7309678E+00 -0.8022792E+00  0.1011957E+06
   01 -0.1279514E+06  0.4671832E+01 -0.4299179E-01  0.6265557E-01 -0.1923641E-01 -0.7564114E+00 -0.8289372E+00  0.1011923E+06
   01 -0.1276433E+06  0.4673199E+01 -0.4208772E-01  0.6600367E-01 -0.1786938E-01 -0.7826480E+00 -0.8563737E+00  0.1011887E+06
   01 -0.1273352E+06  0.4674659E+01 -0.4120502E-01  0.7010676E-01 -0.1641010E-01 -0.8096972E+00 -0.8846055E+00  0.1011850E+06
   01 -0.1270271E+06  0.4676222E+01 -0.4030836E-01  0.7506219E-01 -0.1484695E-01 -0.8375788E+00 -0.9136498E+00  0.1011812E+06
   01 -0.1267190E+06  0.4677896E+01 -0.3935068E-01  0.8090737E-01 -0.1317285E-01 -0.8663127E+00 -0.9435237E+00  0.1011773E+06
   01 -0.1264110E+06  0.4679685E+01 -0.3828786E-01  0.8762209E-01 -0.1138373E-01 -0.8959192E+00 -0.9742442E+00  0.1011733E+06
   01 -0.1261029E+06  0.4681588E+01 -0.3709014E-01  0.9510010E-01 -0.9480423E-02 -0.9264185E+00 -0.1005829E+01  0.1011691E+06
   01 -0.1257948E+06  0.4683759E+01 -0.3568729E-01  0.1055093E+00 -0.7309781E-02 -0.9578312E+00 -0.1038294E+01  0.1011649E+06
   01 -0.1254867E+06  0.4686117E+01 -0.3401216E-01  0.1173723E+00 -0.4951915E-02 -0.9901776E+00 -0.1071657E+01  0.1011605E+06
   01 -0.1251786E+06  0.4688551E+01 -0.3205359E-01  0.1289082E+00 -0.2517506E-02 -0.1023478E+01 -0.1105935E+01  0.1011560E+06
   01 -0.1248705E+06  0.4691016E+01 -0.2983677E-01  0.1394661E+00 -0.5240450E-04 -0.1057754E+01 -0.1141144E+01  0.1011514E+06
   01 -0.1245624E+06  0.4693513E+01 -0.2739293E-01  0.1491527E+00  0.2444328E-02 -0.1093026E+01 -0.1177302E+01  0.1011466E+06
   01 -0.1242543E+06  0.4696043E+01 -0.2474959E-01  0.1580749E+00  0.4974378E-02 -0.1129314E+01 -0.1214425E+01  0.1011417E+06
   01 -0.1239462E+06  0.4698608E+01 -0.2193089E-01  0.1663291E+00  0.7539579E-02 -0.1166640E+01 -0.1252529E+01  0.1011367E+06
   01 -0.1236381E+06  0.4701211E+01 -0.1895798E-01  0.1740033E+00  0.1014188E-01 -0.1205023E+01 -0.1291630E+01  0.1011316E+06
   01 -0.1233300E+06  0.4703852E+01 -0.1584928E-01  0.1811809E+00  0.1278348E-01 -0.1244485E+01 -0.1331744E+01  0.1011263E+06
   01 -0.1230219E+06  0.4706535E+01 -0.1262064E-01  0.1879380E+00  0.1546673E-01 -0.1285046E+01 -0.1372887E+01  0.1011208E+06
   01 -0.1227138E+06  0.4709263E+01 -0.9286555E-02  0.1943392E+00  0.1819394E-01 -0.1326726E+01 -0.1415074E+01  0.1011153E+06
   01 -0.1224057E+06  0.4712036E+01 -0.5860397E-02  0.2004387E+00  0.2096714E-01 -0.1369546E+01 -0.1458319E+01  0.1011096E+06
   01 -0.1220976E+06  0.4714846E+01 -0.2464040E-02  0.2062800E+00  0.2377704E-01 -0.1413525E+01 -0.1502637E+01  0.1011037E+06
   01 -0.1217895E+06  0.4717695E+01  0.8817905E-03  0.2118994E+00  0.2662636E-01 -0.1458683E+01 -0.1548042E+01  0.1010977E+06
   01 -0.1214814E+06  0.4720586E+01  0.4160200E-02  0.2173247E+00  0.2951761E-01 -0.1505040E+01 -0.1594548E+01  0.1010915E+06
   01 -0.1211733E+06  0.4723522E+01  0.7356263E-02  0.2225740E+00  0.3245285E-01 -0.1552614E+01 -0.1642167E+01  0.1010852E+06
   01 -0.1208652E+06  0.4726502E+01  0.1045606E-01  0.2276556E+00  0.3543360E-01 -0.1601425E+01 -0.1690912E+01  0.1010788E+06
   01 -0.1205571E+06  0.4729530E+01  0.1344677E-01  0.2325712E+00  0.3846100E-01 -0.1651490E+01 -0.1740795E+01  0.1010721E+06
   01 -0.1202490E+06  0.4732605E+01  0.1631642E-01  0.2373169E+00  0.4153582E-01 -0.1702829E+01 -0.1791826E+01  0.1010654E+06
   01 -0.1199410E+06  0.4735727E+01  0.1905378E-01  0.2418842E+00  0.4465850E-01 -0.1755457E+01 -0.1844017E+01  0.1010584E+06
   01 -0.1196329E+06  0.4738898E+01  0.2164824E-01  0.2462618E+00  0.4782920E-01 -0.1809393E+01 -0.1897377E+01  0.1010513E+06
   01 -0.1193248E+06  0.4742117E+01  0.2408966E-01  0.2504363E+00  0.5104787E-01 -0.1864652E+01 -0.1951916E+01  0.1010441E+06
   01 -0.1190167E+06  0.4745383E+01  0.2636836E-01  0.2543933E+00  0.5431426E-01 -0.1921250E+01 -0.2007640E+01  0.1010366E+06
   01 -0.1187086E+06  0.4748679E+01  0.2847077E-01  0.2578701E+00  0.5761063E-01 -0.1979203E+01 -0.2064559E+01  0.1010290E+06
   01 -0.1184005E+06  0.4751984E+01  0.3037715E-01  0.2605807E+00  0.6091551E-01 -0.2038524E+01 -0.2122678E+01  0.1010213E+06
   01 -0.1180924E+06  0.4755281E+01  0.3206340E-01  0.2623382E+00  0.6421203E-01 -0.2099228E+01 -0.2182002E+01  0.1010133E+06
   01 -0.1177843E+06  0.4758555E+01  0.3350325E-01  0.2630177E+00  0.6748622E-01 -0.2161328E+01 -0.2242537E+01  0.1010052E+06
   01 -0.1174762E+06  0.4761795E+01  0.3466929E-01  0.2625340E+00  0.7072596E-01 -0.2224835E+01 -0.2304287E+01  0.1009969E+06
   01 -0.1171681E+06  0.4765006E+01  0.3538662E-01  0.2608354E+00  0.7393770E-01 -0.2289760E+01 -0.2367253E+01  0.1009885E+06
   01 -0.1168600E+06  0.4768184E+01  0.3560951E-01  0.2578784E+00  0.7711509E-01 -0.2356115E+01 -0.2431437E+01  0.1009799E+06
   01 -0.1165519E+06  0.4771318E+01  0.3531872E-01  0.2536307E+00  0.8024964E-01 -0.2423909E+01 -0.2496840E+01  0.1009711E+06
   01 -0.1162438E+06  0.4774402E+01  0.3449417E-01  0.2480707E+00  0.8333364E-01 -0.2493150E+01 -0.2563460E+01  0.1009621E+06
   01 -0.1159357E+06  0.4777429E+01  0.3311493E-01  0.2411841E+00  0.8636009E-01 -0.2563845E+01 -0.2631297E+01  0.1009529E+06
   01 -0.1156276E+06  0.4780374E+01  0.3116738E-01  0.2332961E+00  0.8930512E-01 -0.2636001E+01 -0.2700347E+01  0.1009436E+06
   01 -0.1153195E+06  0.4783220E+01  0.2863824E-01  0.2246171E+00  0.9215154E-01 -0.2709624E+01 -0.2770605E+01  0.1009341E+06
   01 -0.1150114E+06  0.4785934E+01  0.2575469E-01  0.2151502E+00  0.9486480E-01 -0.2784717E+01 -0.2842067E+01  0.1009245E+06
   01 -0.1147033E+06  0.4788504E+01  0.2250861E-01  0.2049129E+00  0.9743529E-01 -0.2861283E+01 -0.2914725E+01  0.1009146E+06
   01 -0.1143952E+06  0.4790926E+01  0.1885605E-01  0.1939252E+00  0.9985773E-01 -0.2939325E+01 -0.2988571E+01  0.1009046E+06
   01 -0.1140871E+06  0.4793131E+01  0.1478672E-01  0.1834656E+00  0.1020625E+00 -0.3018842E+01 -0.3063596E+01  0.1008944E+06
   01 -0.1137790E+06  0.4795271E+01  0.1025343E-01  0.1716576E+00  0.1042019E+00 -0.3099835E+01 -0.3139789E+01  0.1008840E+06
   01 -0.1134710E+06  0.4797440E+01  0.5260680E-02  0.1600000E+00  0.1063717E+00 -0.3182302E+01 -0.3217139E+01  0.1008735E+06
   01 -0.1131629E+06  0.4799637E+01 -0.1634475E-03  0.1484257E+00  0.1085678E+00 -0.3266239E+01 -0.3295631E+01  0.1008628E+06
   01 -0.1128548E+06  0.4801880E+01 -0.6134541E-02  0.1370406E+00  0.1108116E+00 -0.3351642E+01 -0.3375251E+01  0.1008519E+06
   01 -0.1125467E+06  0.4804174E+01 -0.1264367E-01  0.1257792E+00  0.1131051E+00 -0.3438505E+01 -0.3455984E+01  0.1008408E+06
   01 -0.1122386E+06  0.4806526E+01 -0.1968043E-01  0.1146850E+00  0.1154576E+00 -0.3526822E+01 -0.3537811E+01  0.1008296E+06
   01 -0.1119305E+06  0.4808950E+01 -0.2723584E-01  0.1038264E+00  0.1178809E+00 -0.3616583E+01 -0.3620714E+01  0.1008182E+06
   01 -0.1116224E+06  0.4811456E+01 -0.3530494E-01  0.9326780E-01  0.1203871E+00 -0.3707781E+01 -0.3704672E+01  0.1008067E+06
   01 -0.1113143E+06  0.4814055E+01 -0.4389196E-01  0.8303621E-01  0.1229866E+00 -0.3786252E+01 -0.3774312E+01  0.1007984E+06
   01 -0.1110062E+06  0.4816728E+01 -0.5287850E-01  0.7301426E-01  0.1256591E+00 -0.3864366E+01 -0.3843109E+01  0.1007904E+06
   01 -0.1106981E+06  0.4819469E+01 -0.6224171E-01  0.6312379E-01  0.1283998E+00 -0.3943179E+01 -0.3912209E+01  0.1007823E+06
   01 -0.1103900E+06  0.4822270E+01 -0.7196138E-01  0.5326615E-01  0.1312013E+00 -0.4022663E+01 -0.3981577E+01  0.1007743E+06
   01 -0.1100819E+06  0.4825159E+01 -0.8222245E-01  0.4352857E-01  0.1340898E+00 -0.4102790E+01 -0.4051179E+01  0.1007663E+06
   01 -0.1097738E+06  0.4828131E+01 -0.9298257E-01  0.3382521E-01  0.1370623E+00 -0.4183531E+01 -0.4120980E+01  0.1007583E+06
   01 -0.1094657E+06  0.4831193E+01 -0.1041904E+00  0.2420946E-01  0.1401245E+00 -0.4264854E+01 -0.4190943E+01  0.1007503E+06
   01 -0.1091576E+06  0.4834321E+01 -0.1155662E+00  0.1463226E-01  0.1432519E+00 -0.4346728E+01 -0.4261032E+01  0.1007423E+06
   01 -0.1088495E+06  0.4837518E+01 -0.1270708E+00  0.5158246E-02  0.1464489E+00 -0.4429121E+01 -0.4331209E+01  0.1007343E+06
   01 -0.1085414E+06  0.4840788E+01 -0.1386899E+00 -0.4152696E-02  0.1497197E+00 -0.4511999E+01 -0.4401437E+01  0.1007264E+06
   01 -0.1082333E+06  0.4844179E+01 -0.1506980E+00 -0.1305362E-01  0.1531101E+00 -0.4595329E+01 -0.4471677E+01  0.1007185E+06
   01 -0.1079252E+06  0.4847686E+01 -0.1630496E+00 -0.2162460E-01  0.1566169E+00 -0.4679076E+01 -0.4541892E+01  0.1007107E+06
   01 -0.1076171E+06  0.4851306E+01 -0.1756926E+00 -0.2992647E-01  0.1602368E+00 -0.4763204E+01 -0.4612041E+01  0.1007028E+06
   01 -0.1073090E+06  0.4854995E+01 -0.1883278E+00 -0.3822699E-01  0.1639266E+00 -0.4847679E+01 -0.4682086E+01  0.1006951E+06
   01 -0.1070010E+06  0.4858751E+01 -0.2009298E+00 -0.4653251E-01  0.1676819E+00 -0.4932463E+01 -0.4751987E+01  0.1006874E+06
   01 -0.1066929E+06  0.4862569E+01 -0.2134928E+00 -0.5481988E-01  0.1715007E+00 -0.5017521E+01 -0.4821706E+01  0.1006797E+06
   01 -0.1063848E+06  0.4866501E+01 -0.2263122E+00 -0.6277092E-01  0.1754322E+00 -0.5102813E+01 -0.4891202E+01  0.1006721E+06
   01 -0.1060767E+06  0.4870541E+01 -0.2393262E+00 -0.7045602E-01  0.1794719E+00 -0.5188304E+01 -0.4960436E+01  0.1006646E+06
   01 -0.1057686E+06  0.4874691E+01 -0.2524717E+00 -0.7783650E-01  0.1836222E+00 -0.5273955E+01 -0.5029369E+01  0.1006572E+06
   01 -0.1054605E+06  0.4878912E+01 -0.2654318E+00 -0.8511095E-01  0.1878436E+00 -0.5359728E+01 -0.5097960E+01  0.1006498E+06
   01 -0.1051524E+06  0.4883205E+01 -0.2781913E+00 -0.9224512E-01  0.1921360E+00 -0.5445584E+01 -0.5166172E+01  0.1006425E+06
   01 -0.1048443E+06  0.4887567E+01 -0.2907650E+00 -0.9923463E-01  0.1964987E+00 -0.5524353E+01 -0.5227215E+01  0.1006366E+06
   01 -0.1045362E+06  0.4892051E+01 -0.3034534E+00 -0.1057185E+00  0.2009818E+00 -0.5602421E+01 -0.5287169E+01  0.1006309E+06
   01 -0.1042281E+06  0.4896647E+01 -0.3162081E+00 -0.1118122E+00  0.2055778E+00 -0.5680181E+01 -0.5346406E+01  0.1006253E+06
   01 -0.1039200E+06  0.4901353E+01 -0.3289815E+00 -0.1175505E+00  0.2102838E+00 -0.5757592E+01 -0.5404890E+01  0.1006199E+06
   01 -0.1036119E+06  0.4906121E+01 -0.3414501E+00 -0.1231971E+00  0.2150523E+00 -0.5834615E+01 -0.5462582E+01  0.1006146E+06
   01 -0.1033038E+06  0.4910945E+01 -0.3536063E+00 -0.1287848E+00  0.2198765E+00 -0.5911210E+01 -0.5519448E+01  0.1006094E+06
   01 -0.1029957E+06  0.4915819E+01 -0.3654717E+00 -0.1343506E+00  0.2247505E+00 -0.5987337E+01 -0.5575452E+01  0.1006044E+06
   01 -0.1026876E+06  0.4920792E+01 -0.3774022E+00 -0.1396307E+00  0.2297229E+00 -0.6062958E+01 -0.5630560E+01  0.1005996E+06
   01 -0.1023795E+06  0.4925853E+01 -0.3893518E+00 -0.1447346E+00  0.2347844E+00 -0.6138033E+01 -0.5684738E+01  0.1005948E+06
   01 -0.1020714E+06  0.4929364E+01 -0.3823250E+00 -0.1496645E+00  0.2382950E+00 -0.6212526E+01 -0.5737953E+01  0.1005903E+06
   01 -0.1017633E+06  0.4932747E+01 -0.3756858E+00 -0.1551917E+00  0.2416786E+00 -0.6286398E+01 -0.5790173E+01  0.1005858E+06
   01 -0.1014552E+06  0.4936019E+01 -0.3695152E+00 -0.1612043E+00  0.2449504E+00 -0.6359613E+01 -0.5841369E+01  0.1005816E+06
   01 -0.1011471E+06  0.4939605E+01 -0.3781302E+00 -0.1675825E+00  0.2485361E+00 -0.6432136E+01 -0.5891510E+01  0.1005775E+06
   01 -0.1008390E+06  0.4943162E+01 -0.3861483E+00 -0.1737662E+00  0.2520933E+00 -0.6503931E+01 -0.5940568E+01  0.1005736E+06
   01 -0.1005310E+06  0.4946697E+01 -0.3940163E+00 -0.1797049E+00  0.2556286E+00 -0.6574963E+01 -0.5988515E+01  0.1005698E+06
   01 -0.1002229E+06  0.4950240E+01 -0.4018394E+00 -0.1854401E+00  0.2591717E+00 -0.6645199E+01 -0.6035325E+01  0.1005662E+06
   01 -0.9991476E+05  0.4953810E+01 -0.4098502E+00 -0.1909170E+00  0.2627413E+00 -0.6714607E+01 -0.6080973E+01  0.1005628E+06
   01 -0.9960667E+05  0.4957426E+01 -0.4182350E+00 -0.1960514E+00  0.2663576E+00 -0.6783154E+01 -0.6125434E+01  0.1005595E+06
   01 -0.9929857E+05  0.4961106E+01 -0.4271050E+00 -0.2008089E+00  0.2700369E+00 -0.6850809E+01 -0.6168685E+01  0.1005564E+06
   01 -0.9899048E+05  0.4964855E+01 -0.4364513E+00 -0.2052044E+00  0.2737866E+00 -0.6917542E+01 -0.6210705E+01  0.1005535E+06
   01 -0.9868238E+05  0.4968673E+01 -0.4462229E+00 -0.2093176E+00  0.2776042E+00 -0.6983323E+01 -0.6251472E+01  0.1005508E+06
   01 -0.9837429E+05  0.4972548E+01 -0.4563389E+00 -0.2132518E+00  0.2814795E+00 -0.7048125E+01 -0.6290968E+01  0.1005482E+06
   01 -0.9806619E+05  0.4976471E+01 -0.4666981E+00 -0.2171164E+00  0.2854026E+00 -0.7111921E+01 -0.6329173E+01  0.1005458E+06
   01 -0.9775810E+05  0.4980436E+01 -0.4772767E+00 -0.2210216E+00  0.2893674E+00 -0.7174682E+01 -0.6366071E+01  0.1005436E+06
   01 -0.9745000E+05  0.4984433E+01 -0.4879920E+00 -0.2250484E+00  0.2933641E+00 -0.7236385E+01 -0.6401646E+01  0.1005416E+06
   01 -0.9714191E+05  0.4988448E+01 -0.4986976E+00 -0.2292410E+00  0.2973791E+00 -0.7297005E+01 -0.6435882E+01  0.1005397E+06
   01 -0.9683381E+05  0.4992501E+01 -0.5096712E+00 -0.2336082E+00  0.3014326E+00 -0.7356518E+01 -0.6468766E+01  0.1005381E+06
   01 -0.9652572E+05  0.4996612E+01 -0.5210966E+00 -0.2381353E+00  0.3055434E+00 -0.7414901E+01 -0.6500286E+01  0.1005366E+06
   01 -0.9621762E+05  0.5000785E+01 -0.5329612E+00 -0.2428026E+00  0.3097159E+00 -0.7472133E+01 -0.6530429E+01  0.1005352E+06
   01 -0.9590953E+05  0.5005021E+01 -0.5452197E+00 -0.2475912E+00  0.3139519E+00 -0.7528193E+01 -0.6559186E+01  0.1005341E+06
   01 -0.9560143E+05  0.5009321E+01 -0.5578005E+00 -0.2524675E+00  0.3182519E+00 -0.7583061E+01 -0.6586547E+01  0.1005332E+06
   01 -0.9529334E+05  0.5013685E+01 -0.5706157E+00 -0.2573736E+00  0.3226161E+00 -0.7636719E+01 -0.6612503E+01  0.1005324E+06
   01 -0.9498524E+05  0.5018120E+01 -0.5836336E+00 -0.2622210E+00  0.3270509E+00 -0.7689148E+01 -0.6637048E+01  0.1005318E+06
   01 -0.9467714E+05  0.5022635E+01 -0.5968521E+00 -0.2668991E+00  0.3315658E+00 -0.7740331E+01 -0.6660176E+01  0.1005313E+06
   01 -0.9436905E+05  0.5027242E+01 -0.6102804E+00 -0.2712929E+00  0.3361735E+00 -0.7790252E+01 -0.6681880E+01  0.1005311E+06
   01 -0.9406095E+05  0.5031950E+01 -0.6239289E+00 -0.2752981E+00  0.3408813E+00 -0.7838896E+01 -0.6702156E+01  0.1005310E+06
   01 -0.9375286E+05  0.5036753E+01 -0.6376278E+00 -0.2788312E+00  0.3456842E+00 -0.7886249E+01 -0.6721002E+01  0.1005311E+06
   01 -0.9344476E+05  0.5041643E+01 -0.6512157E+00 -0.2818433E+00  0.3505745E+00 -0.7932295E+01 -0.6738415E+01  0.1005314E+06
   02 -0.9313667E+05  0.1054130E+02 -0.1074597E+01 -0.4595918E+00  0.3532499E+00 -0.7469904E+01 -0.7275605E+01  0.1005290E+06
   02 -0.9298262E+05  0.1053625E+02 -0.1047076E+01 -0.5520219E+00  0.3482050E+00 -0.7491352E+01 -0.7286442E+01  0.1005292E+06
   02 -0.9282857E+05  0.1053117E+02 -0.1021055E+01 -0.6340191E+00  0.3431260E+00 -0.7512482E+01 -0.7296895E+01  0.1005294E+06
   02 -0.9267453E+05  0.1052604E+02 -0.9963645E+00 -0.7070678E+00  0.3379901E+00 -0.7533291E+01 -0.7306965E+01  0.1005297E+06
   02 -0.9252048E+05  0.1052086E+02 -0.9728772E+00 -0.7719539E+00  0.3328171E+00 -0.7553779E+01 -0.7316651E+01  0.1005300E+06
   02 -0.9236643E+05  0.1051562E+02 -0.9504813E+00 -0.8300278E+00  0.3275775E+00 -0.7573944E+01 -0.7325954E+01  0.1005303E+06
   02 -0.9221238E+05  0.1051030E+02 -0.9290883E+00 -0.8823126E+00  0.3222549E+00 -0.7593786E+01 -0.7334873E+01  0.1005307E+06
   02 -0.9205834E+05  0.1050489E+02 -0.9086267E+00 -0.9295389E+00  0.3168464E+00 -0.7613302E+01 -0.7343408E+01  0.1005311E+06
   02 -0.9190429E+05  0.1049943E+02 -0.8890434E+00 -0.9719595E+00  0.3113791E+00 -0.7632493E+01 -0.7351560E+01  0.1005316E+06
   02 -0.9175024E+05  0.1049395E+02 -0.8702968E+00 -0.1009489E+01  0.3059036E+00 -0.7651356E+01 -0.7359328E+01  0.1005321E+06
   02 -0.9159619E+05  0.1048854E+02 -0.8523542E+00 -0.1041748E+01  0.3004939E+00 -0.7669891E+01 -0.7366714E+01  0.1005327E+06
   02 -0.9144215E+05  0.1048327E+02 -0.8351836E+00 -0.1068392E+01  0.2952248E+00 -0.7688097E+01 -0.7373716E+01  0.1005333E+06
   02 -0.9128810E+05  0.1047820E+02 -0.8187523E+00 -0.1089416E+01  0.2901484E+00 -0.7705974E+01 -0.7380336E+01  0.1005339E+06
   02 -0.9113405E+05  0.1047348E+02 -0.8043052E+00 -0.1104791E+01  0.2854287E+00 -0.7723519E+01 -0.7386573E+01  0.1005346E+06
   02 -0.9098000E+05  0.1046923E+02 -0.7925040E+00 -0.1114545E+01  0.2811851E+00 -0.7740733E+01 -0.7392429E+01  0.1005353E+06
   02 -0.9082596E+05  0.1046552E+02 -0.7832266E+00 -0.1118758E+01  0.2774696E+00 -0.7757614E+01 -0.7397903E+01  0.1005361E+06
   02 -0.9067191E+05  0.1046238E+02 -0.7763564E+00 -0.1117580E+01  0.2743281E+00 -0.7774161E+01 -0.7402996E+01  0.1005369E+06
   02 -0.9051786E+05  0.1045985E+02 -0.7717820E+00 -0.1111193E+01  0.2718022E+00 -0.7790375E+01 -0.7407708E+01  0.1005377E+06
   02 -0.9036381E+05  0.1045797E+02 -0.7693952E+00 -0.1099842E+01  0.2699265E+00 -0.7806253E+01 -0.7412040E+01  0.1005386E+06
   02 -0.9020977E+05  0.1045678E+02 -0.7690915E+00 -0.1083783E+01  0.2687317E+00 -0.7821797E+01 -0.7415993E+01  0.1005396E+06
   02 -0.9005572E+05  0.1045629E+02 -0.7707685E+00 -0.1063319E+01  0.2682424E+00 -0.7837004E+01 -0.7419568E+01  0.1005405E+06
   02 -0.8990167E+05  0.1045653E+02 -0.7743278E+00 -0.1038740E+01  0.2684799E+00 -0.7867317E+01 -0.7440972E+01  0.1005394E+06
   02 -0.8974762E+05  0.1045751E+02 -0.7797778E+00 -0.1010492E+01  0.2694616E+00 -0.7906240E+01 -0.7472491E+01  0.1005370E+06
   02 -0.8959358E+05  0.1045925E+02 -0.7870835E+00 -0.9789430E+00  0.2712015E+00 -0.7945066E+01 -0.7503844E+01  0.1005347E+06
   02 -0.8943953E+05  0.1046176E+02 -0.7961520E+00 -0.9443991E+00  0.2737088E+00 -0.7983795E+01 -0.7535032E+01  0.1005323E+06
   02 -0.8928548E+05  0.1046504E+02 -0.8068912E+00 -0.9071719E+00  0.2769887E+00 -0.8022428E+01 -0.7566054E+01  0.1005300E+06
   02 -0.8913143E+05  0.1046876E+02 -0.8191768E+00 -0.8719581E+00  0.2807133E+00 -0.8060966E+01 -0.7596912E+01  0.1005278E+06
   02 -0.8897739E+05  0.1047293E+02 -0.8330251E+00 -0.8386180E+00  0.2848807E+00 -0.8099408E+01 -0.7627606E+01  0.1005255E+06
   02 -0.8882334E+05  0.1047754E+02 -0.8484449E+00 -0.8070368E+00  0.2894881E+00 -0.8137757E+01 -0.7658136E+01  0.1005232E+06
   02 -0.8866929E+05  0.1048258E+02 -0.8654385E+00 -0.7770902E+00  0.2945338E+00 -0.8176011E+01 -0.7688502E+01  0.1005210E+06
   02 -0.8851524E+05  0.1048806E+02 -0.8839707E+00 -0.7486800E+00  0.3000126E+00 -0.8214173E+01 -0.7718706E+01  0.1005188E+06
   02 -0.8836120E+05  0.1049396E+02 -0.9039586E+00 -0.7216998E+00  0.3059169E+00 -0.8252243E+01 -0.7748747E+01  0.1005166E+06
   02 -0.8820715E+05  0.1050029E+02 -0.9253114E+00 -0.6960648E+00  0.3122387E+00 -0.8290222E+01 -0.7778626E+01  0.1005144E+06
   02 -0.8805310E+05  0.1050702E+02 -0.9479385E+00 -0.6716817E+00  0.3189708E+00 -0.8328111E+01 -0.7808344E+01  0.1005123E+06
   02 -0.8789905E+05  0.1051415E+02 -0.9717500E+00 -0.6484803E+00  0.3261050E+00 -0.8365910E+01 -0.7837902E+01  0.1005101E+06
   02 -0.8774501E+05  0.1052168E+02 -0.9966566E+00 -0.6263801E+00  0.3336337E+00 -0.8403621E+01 -0.7867300E+01  0.1005080E+06
   02 -0.8759096E+05  0.1052960E+02 -0.1022567E+01 -0.6053226E+00  0.3415483E+00 -0.8441245E+01 -0.7896539E+01  0.1005059E+06
   02 -0.8743691E+05  0.1053789E+02 -0.1049390E+01 -0.5852381E+00  0.3498407E+00 -0.8478783E+01 -0.7925619E+01  0.1005038E+06
   02 -0.8728286E+05  0.1054655E+02 -0.1077036E+01 -0.5660789E+00  0.3585014E+00 -0.8516235E+01 -0.7954542E+01  0.1005018E+06
   02 -0.8712882E+05  0.1055557E+02 -0.1105415E+01 -0.5477875E+00  0.3675219E+00 -0.8553604E+01 -0.7983308E+01  0.1004997E+06
   02 -0.8697477E+05  0.1056494E+02 -0.1134441E+01 -0.5303233E+00  0.3768926E+00 -0.8590889E+01 -0.8011918E+01  0.1004977E+06
   02 -0.8682072E+05  0.1057465E+02 -0.1164030E+01 -0.5136438E+00  0.3866038E+00 -0.8628093E+01 -0.8040373E+01  0.1004957E+06
