# gauge_id= 1 location=( -0.9000000000E+02  0.2500000000E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.2382495E+06  0.3509640E+04 -0.3610472E+01 -0.2379255E+00  0.3376150E-02 -0.8627400E+00 -0.2459288E+01  0.1011654E+06
   01 -0.2379414E+06  0.3509640E+04 -0.3532973E+01 -0.2318482E+00  0.3183847E-02 -0.8649665E+00 -0.2471730E+01  0.1011652E+06
   01 -0.2376333E+06  0.3509641E+04 -0.3540753E+01 -0.2292604E+00  0.3723639E-02 -0.8671493E+00 -0.2484131E+01  0.1011649E+06
   01 -0.2373252E+06  0.3509641E+04 -0.3522692E+01 -0.2317178E+00  0.3948741E-02 -0.8692882E+00 -0.2496491E+01  0.1011646E+06
   01 -0.2370171E+06  0.3509641E+04 -0.3437885E+01 -0.2343086E+00  0.3846958E-02 -0.8713831E+00 -0.2508811E+01  0.1011643E+06
   01 -0.2367090E+06  0.3509641E+04 -0.3437117E+01 -0.2354710E+00  0.4473919E-02 -0.8734338E+00 -0.2521090E+01  0.1011641E+06
   01 -0.2364009E+06  0.3509642E+04 -0.3410089E+01 -0.2385756E+00  0.4790206E-02 -0.8754401E+00 -0.2533326E+01  0.1011638E+06
   01 -0.2360928E+06  0.3509642E+04 -0.3314196E+01 -0.2398286E+00  0.4771538E-02 -0.8774018E+00 -0.2545520E+01  0.1011636E+06
   01 -0.2357847E+06  0.3509642E+04 -0.3298418E+01 -0.2370246E+00  0.5464068E-02 -0.8793189E+00 -0.2557672E+01  0.1011633E+06
   01 -0.2354767E+06  0.3509643E+04 -0.3258053E+01 -0.2338969E+00  0.5850734E-02 -0.8811911E+00 -0.2569781E+01  0.1011631E+06
   01 -0.2351686E+06  0.3509643E+04 -0.3150534E+01 -0.2278056E+00  0.5896315E-02 -0.8830183E+00 -0.2581847E+01  0.1011628E+06
   01 -0.2348605E+06  0.3509644E+04 -0.3123969E+01 -0.2147754E+00  0.6635881E-02 -0.8848003E+00 -0.2593869E+01  0.1011626E+06
   01 -0.2345524E+06  0.3509644E+04 -0.3078054E+01 -0.2024092E+00  0.7082506E-02 -0.8865371E+00 -0.2605847E+01  0.1011624E+06
   01 -0.2342443E+06  0.3509644E+04 -0.2968538E+01 -0.1857965E+00  0.7167722E-02 -0.8882285E+00 -0.2617781E+01  0.1011622E+06
   01 -0.2339362E+06  0.3509645E+04 -0.2938437E+01 -0.1611338E+00  0.7909602E-02 -0.8898743E+00 -0.2629671E+01  0.1011619E+06
   01 -0.2336281E+06  0.3509645E+04 -0.2892274E+01 -0.1358598E+00  0.8371260E-02 -0.8914746E+00 -0.2641515E+01  0.1011617E+06
   01 -0.2333200E+06  0.3509645E+04 -0.2783387E+01 -0.1039938E+00  0.8450422E-02 -0.8930290E+00 -0.2653315E+01  0.1011615E+06
   01 -0.2330119E+06  0.3509646E+04 -0.2753898E+01 -0.6690843E-01  0.9188066E-02 -0.8945376E+00 -0.2665070E+01  0.1011613E+06
